timestamp,date,chokepoint_id,time_slot,day_of_week,is_weekend,is_festival,school_term,rainfall_mm,visibility_km,congestion_ratio
2026-01-01 13:00:00,2026-01-01,CP_053,midday,3,0,0,1,0.0,9.75,1.93
2026-01-01 13:00:00,2026-01-01,CP_054,midday,3,0,0,1,0.0,9.75,1.8027
2026-01-01 13:00:00,2026-01-01,CP_055,midday,3,0,0,1,0.0,9.75,1.7681
2026-01-01 13:00:00,2026-01-01,CP_056,midday,3,0,0,1,0.0,9.75,1.924
2026-01-01 13:00:00,2026-01-01,CP_057,midday,3,0,0,1,0.0,9.75,1.2644
2026-01-01 13:00:00,2026-01-01,CP_058,midday,3,0,0,1,0.0,9.75,1.3485
2026-01-01 13:00:00,2026-01-01,CP_059,midday,3,0,0,1,0.0,9.75,1.3189
2026-01-01 13:00:00,2026-01-01,CP_060,midday,3,0,0,1,0.0,9.75,1.4153
2026-01-01 13:00:00,2026-01-01,CP_061,midday,3,0,0,1,0.0,9.75,1.587
2026-01-01 13:00:00,2026-01-01,CP_062,midday,3,0,0,1,0.0,9.75,1.5235
2026-01-01 13:00:00,2026-01-01,CP_063,midday,3,0,0,1,0.0,9.75,1.8139
2026-01-01 13:00:00,2026-01-01,CP_064,midday,3,0,0,1,0.0,9.75,1.3921
2026-01-01 13:00:00,2026-01-01,CP_065,midday,3,0,0,1,0.0,9.75,1.375
2026-01-01 13:00:00,2026-01-01,CP_066,midday,3,0,0,1,0.0,9.75,1.6989
2026-01-01 13:00:00,2026-01-01,CP_067,midday,3,0,0,1,0.0,9.75,1.3278
2026-01-01 13:00:00,2026-01-01,CP_068,midday,3,0,0,1,0.0,9.75,1.8907
2026-01-01 13:00:00,2026-01-01,CP_069,midday,3,0,0,1,0.0,9.75,1.4437
2026-01-01 13:00:00,2026-01-01,CP_070,midday,3,0,0,1,0.0,9.75,1.993
2026-01-01 13:00:00,2026-01-01,CP_071,midday,3,0,0,1,0.0,9.75,1.7237
2026-01-01 13:00:00,2026-01-01,CP_072,midday,3,0,0,1,0.0,9.75,1.4688
2026-01-01 13:00:00,2026-01-01,CP_073,midday,3,0,0,1,0.0,9.75,1.2194
2026-01-01 13:00:00,2026-01-01,CP_074,midday,3,0,0,1,0.0,9.75,1.9252
2026-01-01 13:00:00,2026-01-01,CP_075,midday,3,0,0,1,0.0,9.75,1.8609
2026-01-01 18:00:00,2026-01-01,CP_001,evening_peak,3,0,0,1,0.0,9.52,2.3858
2026-01-01 18:00:00,2026-01-01,CP_002,evening_peak,3,0,0,1,0.0,9.52,3.0036
2026-01-01 18:00:00,2026-01-01,CP_003,evening_peak,3,0,0,1,0.0,9.52,2.6001
2026-01-01 18:00:00,2026-01-01,CP_004,evening_peak,3,0,0,1,0.0,9.52,2.5369
2026-01-01 18:00:00,2026-01-01,CP_005,evening_peak,3,0,0,1,0.0,9.52,2.0209
2026-01-01 18:00:00,2026-01-01,CP_006,evening_peak,3,0,0,1,0.0,9.52,1.9976
2026-01-01 18:00:00,2026-01-01,CP_007,evening_peak,3,0,0,1,0.0,9.52,1.9693
2026-01-01 18:00:00,2026-01-01,CP_008,evening_peak,3,0,0,1,0.0,9.52,2.9592
2026-01-01 18:00:00,2026-01-01,CP_009,evening_peak,3,0,0,1,0.0,9.52,2.51
2026-01-01 18:00:00,2026-01-01,CP_010,evening_peak,3,0,0,1,0.0,9.52,2.7659
2026-01-01 18:00:00,2026-01-01,CP_011,evening_peak,3,0,0,1,0.0,9.52,1.9376
2026-01-01 18:00:00,2026-01-01,CP_012,evening_peak,3,0,0,1,0.0,9.52,2.9585
2026-01-01 18:00:00,2026-01-01,CP_013,evening_peak,3,0,0,1,0.0,9.52,2.7941
2026-01-01 18:00:00,2026-01-01,CP_014,evening_peak,3,0,0,1,0.0,9.52,1.945
2026-01-01 18:00:00,2026-01-01,CP_015,evening_peak,3,0,0,1,0.0,9.52,1.8749
2026-01-01 18:00:00,2026-01-01,CP_016,evening_peak,3,0,0,1,0.0,9.52,2.0433
2026-01-01 18:00:00,2026-01-01,CP_017,evening_peak,3,0,0,1,0.0,9.52,2.0808
2026-01-01 18:00:00,2026-01-01,CP_018,evening_peak,3,0,0,1,0.0,9.52,2.4171
2026-01-01 18:00:00,2026-01-01,CP_019,evening_peak,3,0,0,1,0.0,9.52,2.2604
2026-01-01 18:00:00,2026-01-01,CP_020,evening_peak,3,0,0,1,0.0,9.52,1.9725
2026-01-01 18:00:00,2026-01-01,CP_021,evening_peak,3,0,0,1,0.0,9.52,2.5574
2026-01-01 18:00:00,2026-01-01,CP_022,evening_peak,3,0,0,1,0.0,9.52,1.9347
2026-01-01 18:00:00,2026-01-01,CP_023,evening_peak,3,0,0,1,0.0,9.52,2.1604
2026-01-01 18:00:00,2026-01-01,CP_024,evening_peak,3,0,0,1,0.0,9.52,2.1488
2026-01-01 18:00:00,2026-01-01,CP_025,evening_peak,3,0,0,1,0.0,9.52,2.3083
2026-01-01 18:00:00,2026-01-01,CP_026,evening_peak,3,0,0,1,0.0,9.52,2.8779
2026-01-01 18:00:00,2026-01-01,CP_027,evening_peak,3,0,0,1,0.0,9.52,2.0585
2026-01-01 18:00:00,2026-01-01,CP_028,evening_peak,3,0,0,1,0.0,9.52,2.4639
2026-01-01 18:00:00,2026-01-01,CP_029,evening_peak,3,0,0,1,0.0,9.52,2.3722
2026-01-01 18:00:00,2026-01-01,CP_030,evening_peak,3,0,0,1,0.0,9.52,2.1076
2026-01-01 18:00:00,2026-01-01,CP_031,evening_peak,3,0,0,1,0.0,9.52,2.7011
2026-01-01 18:00:00,2026-01-01,CP_032,evening_peak,3,0,0,1,0.0,9.52,2.1483
2026-01-01 18:00:00,2026-01-01,CP_033,evening_peak,3,0,0,1,0.0,9.52,1.973
2026-01-01 18:00:00,2026-01-01,CP_034,evening_peak,3,0,0,1,0.0,9.52,2.9125
2026-01-01 18:00:00,2026-01-01,CP_035,evening_peak,3,0,0,1,0.0,9.52,2.9745
2026-01-01 18:00:00,2026-01-01,CP_036,evening_peak,3,0,0,1,0.0,9.52,2.8535
2026-01-01 18:00:00,2026-01-01,CP_037,evening_peak,3,0,0,1,0.0,9.52,2.104
2026-01-01 18:00:00,2026-01-01,CP_038,evening_peak,3,0,0,1,0.0,9.52,1.8834
2026-01-01 18:00:00,2026-01-01,CP_039,evening_peak,3,0,0,1,0.0,9.52,2.4384
2026-01-01 18:00:00,2026-01-01,CP_040,evening_peak,3,0,0,1,0.0,9.52,2.2462
2026-01-01 18:00:00,2026-01-01,CP_041,evening_peak,3,0,0,1,0.0,9.52,2.1221
2026-01-01 18:00:00,2026-01-01,CP_042,evening_peak,3,0,0,1,0.0,9.52,2.3535
2026-01-01 18:00:00,2026-01-01,CP_043,evening_peak,3,0,0,1,0.0,9.52,1.8229
2026-01-01 18:00:00,2026-01-01,CP_044,evening_peak,3,0,0,1,0.0,9.52,2.897
2026-01-01 18:00:00,2026-01-01,CP_045,evening_peak,3,0,0,1,0.0,9.52,1.9527
2026-01-01 18:00:00,2026-01-01,CP_046,evening_peak,3,0,0,1,0.0,9.52,2.6748
2026-01-01 18:00:00,2026-01-01,CP_047,evening_peak,3,0,0,1,0.0,9.52,2.3017
2026-01-01 18:00:00,2026-01-01,CP_048,evening_peak,3,0,0,1,0.0,9.52,2.4534
2026-01-01 18:00:00,2026-01-01,CP_049,evening_peak,3,0,0,1,0.0,9.52,2.6116
2026-01-01 18:00:00,2026-01-01,CP_050,evening_peak,3,0,0,1,0.0,9.52,1.8958
2026-01-01 18:00:00,2026-01-01,CP_051,evening_peak,3,0,0,1,0.0,9.52,3.1192
2026-01-01 18:00:00,2026-01-01,CP_052,evening_peak,3,0,0,1,0.0,9.52,2.6372
2026-01-01 18:00:00,2026-01-01,CP_053,evening_peak,3,0,0,1,0.0,9.52,2.7721
2026-01-01 18:00:00,2026-01-01,CP_054,evening_peak,3,0,0,1,0.0,9.52,2.8248
2026-01-01 18:00:00,2026-01-01,CP_055,evening_peak,3,0,0,1,0.0,9.52,2.6928
2026-01-01 18:00:00,2026-01-01,CP_056,evening_peak,3,0,0,1,0.0,9.52,2.8778
2026-01-01 18:00:00,2026-01-01,CP_057,evening_peak,3,0,0,1,0.0,9.52,1.8239
2026-01-01 18:00:00,2026-01-01,CP_058,evening_peak,3,0,0,1,0.0,9.52,1.9119
2026-01-01 18:00:00,2026-01-01,CP_059,evening_peak,3,0,0,1,0.0,9.52,1.8567
2026-01-01 18:00:00,2026-01-01,CP_060,evening_peak,3,0,0,1,0.0,9.52,1.9913
2026-01-01 18:00:00,2026-01-01,CP_061,evening_peak,3,0,0,1,0.0,9.52,2.1339
2026-01-01 18:00:00,2026-01-01,CP_062,evening_peak,3,0,0,1,0.0,9.52,2.2827
2026-01-01 18:00:00,2026-01-01,CP_063,evening_peak,3,0,0,1,0.0,9.52,2.9045
2026-01-01 18:00:00,2026-01-01,CP_064,evening_peak,3,0,0,1,0.0,9.52,2.2142
2026-01-01 18:00:00,2026-01-01,CP_065,evening_peak,3,0,0,1,0.0,9.52,2.0929
2026-01-01 18:00:00,2026-01-01,CP_066,evening_peak,3,0,0,1,0.0,9.52,2.4477
2026-01-01 18:00:00,2026-01-01,CP_067,evening_peak,3,0,0,1,0.0,9.52,2.2126
2026-01-01 18:00:00,2026-01-01,CP_068,evening_peak,3,0,0,1,0.0,9.52,2.782
2026-01-01 18:00:00,2026-01-01,CP_069,evening_peak,3,0,0,1,0.0,9.52,1.9921
2026-01-01 18:00:00,2026-01-01,CP_070,evening_peak,3,0,0,1,0.0,9.52,2.9346
2026-01-01 18:00:00,2026-01-01,CP_071,evening_peak,3,0,0,1,0.0,9.52,2.713
2026-01-01 18:00:00,2026-01-01,CP_072,evening_peak,3,0,0,1,0.0,9.52,2.1092
2026-01-01 18:00:00,2026-01-01,CP_073,evening_peak,3,0,0,1,0.0,9.52,1.834
2026-01-01 18:00:00,2026-01-01,CP_074,evening_peak,3,0,0,1,0.0,9.52,2.5671
2026-01-01 18:00:00,2026-01-01,CP_075,evening_peak,3,0,0,1,0.0,9.52,2.7595
2026-01-01 22:00:00,2026-01-01,CP_001,night,3,0,0,1,0.0,9.69,1.4371
2026-01-01 22:00:00,2026-01-01,CP_002,night,3,0,0,1,0.0,9.69,1.6576
2026-01-01 22:00:00,2026-01-01,CP_003,night,3,0,0,1,0.0,9.69,1.4583
2026-01-01 22:00:00,2026-01-01,CP_004,night,3,0,0,1,0.0,9.69,1.4111
2026-01-01 22:00:00,2026-01-01,CP_005,night,3,0,0,1,0.0,9.69,1.0774
2026-01-01 22:00:00,2026-01-01,CP_006,night,3,0,0,1,0.0,9.69,1.0396
2026-01-01 22:00:00,2026-01-01,CP_007,night,3,0,0,1,0.0,9.69,1.0474
2026-01-01 22:00:00,2026-01-01,CP_008,night,3,0,0,1,0.0,9.69,1.6242
2026-01-01 22:00:00,2026-01-01,CP_009,night,3,0,0,1,0.0,9.69,1.3222
2026-01-01 22:00:00,2026-01-01,CP_010,night,3,0,0,1,0.0,9.69,1.3739
2026-01-01 22:00:00,2026-01-01,CP_011,night,3,0,0,1,0.0,9.69,1.0
2026-01-01 22:00:00,2026-01-01,CP_012,night,3,0,0,1,0.0,9.69,1.6962
2026-01-01 22:00:00,2026-01-01,CP_013,night,3,0,0,1,0.0,9.69,1.6597
2026-01-01 22:00:00,2026-01-01,CP_014,night,3,0,0,1,0.0,9.69,1.16
2026-01-01 22:00:00,2026-01-01,CP_015,night,3,0,0,1,0.0,9.69,1.1627
2026-01-01 22:00:00,2026-01-01,CP_016,night,3,0,0,1,0.0,9.69,1.0426
2026-01-01 22:00:00,2026-01-01,CP_017,night,3,0,0,1,0.0,9.69,1.2693
2026-01-01 22:00:00,2026-01-01,CP_018,night,3,0,0,1,0.0,9.69,1.3758
2026-01-01 22:00:00,2026-01-01,CP_019,night,3,0,0,1,0.0,9.69,1.1911
2026-01-01 22:00:00,2026-01-01,CP_020,night,3,0,0,1,0.0,9.69,1.0
2026-01-01 22:00:00,2026-01-01,CP_021,night,3,0,0,1,0.0,9.69,1.2534
2026-01-01 22:00:00,2026-01-01,CP_022,night,3,0,0,1,0.0,9.69,1.011
2026-01-01 22:00:00,2026-01-01,CP_023,night,3,0,0,1,0.0,9.69,1.2902
2026-01-01 22:00:00,2026-01-01,CP_024,night,3,0,0,1,0.0,9.69,1.3761
2026-01-01 22:00:00,2026-01-01,CP_025,night,3,0,0,1,0.0,9.69,1.2334
2026-01-01 22:00:00,2026-01-01,CP_026,night,3,0,0,1,0.0,9.69,1.4439
2026-01-01 22:00:00,2026-01-01,CP_027,night,3,0,0,1,0.0,9.69,1.142
2026-01-01 22:00:00,2026-01-01,CP_028,night,3,0,0,1,0.0,9.69,1.3152
2026-01-01 22:00:00,2026-01-01,CP_029,night,3,0,0,1,0.0,9.69,1.4563
2026-01-01 22:00:00,2026-01-01,CP_030,night,3,0,0,1,0.0,9.69,1.0
2026-01-01 22:00:00,2026-01-01,CP_031,night,3,0,0,1,0.0,9.69,1.4677
2026-01-01 22:00:00,2026-01-01,CP_032,night,3,0,0,1,0.0,9.69,1.0735
2026-01-01 22:00:00,2026-01-01,CP_033,night,3,0,0,1,0.0,9.69,1.1164
2026-01-01 22:00:00,2026-01-01,CP_034,night,3,0,0,1,0.0,9.69,1.5607
2026-01-01 22:00:00,2026-01-01,CP_035,night,3,0,0,1,0.0,9.69,1.537
2026-01-01 22:00:00,2026-01-01,CP_036,night,3,0,0,1,0.0,9.69,1.6905
2026-01-01 22:00:00,2026-01-01,CP_037,night,3,0,0,1,0.0,9.69,1.2884
2026-01-01 22:00:00,2026-01-01,CP_038,night,3,0,0,1,0.0,9.69,1.0
2026-01-01 22:00:00,2026-01-01,CP_039,night,3,0,0,1,0.0,9.69,1.3764
2026-01-01 22:00:00,2026-01-01,CP_040,night,3,0,0,1,0.0,9.69,1.3878
2026-01-01 22:00:00,2026-01-01,CP_041,night,3,0,0,1,0.0,9.69,1.0
2026-01-01 22:00:00,2026-01-01,CP_042,night,3,0,0,1,0.0,9.69,1.379
2026-01-01 22:00:00,2026-01-01,CP_043,night,3,0,0,1,0.0,9.69,1.0784
2026-01-01 22:00:00,2026-01-01,CP_044,night,3,0,0,1,0.0,9.69,1.493
2026-01-01 22:00:00,2026-01-01,CP_045,night,3,0,0,1,0.0,9.69,1.1521
2026-01-01 22:00:00,2026-01-01,CP_046,night,3,0,0,1,0.0,9.69,1.1984
2026-01-01 22:00:00,2026-01-01,CP_047,night,3,0,0,1,0.0,9.69,1.3634
2026-01-01 22:00:00,2026-01-01,CP_048,night,3,0,0,1,0.0,9.69,1.2867
2026-01-01 22:00:00,2026-01-01,CP_049,night,3,0,0,1,0.0,9.69,1.4148
2026-01-01 22:00:00,2026-01-01,CP_050,night,3,0,0,1,0.0,9.69,1.1678
